city_id,city_name,city_state,city_country,longitude,latitude,municipality_country
2804204.0,Zimkendorf,,DE,12.96667,54.283329,"Zimkendorf,DE"
2804207.0,Ziltendorf,,DE,14.62411,52.206081,"Ziltendorf,DE"
2804208.0,Zilshausen,,DE,7.38333,50.116669,"Zilshausen,DE"
2804210.0,Zilly,,DE,10.81667,51.950001,"Zilly,DE"
2804224.0,Zillenberg,,DE,11.06667,48.283329,"Zillenberg,DE"
2804225.0,Zillbeck,,DE,11.16667,52.383331,"Zillbeck,DE"
2804231.0,Ziggelmark,,DE,11.05,53.51667,"Ziggelmark,DE"
2804254.0,Ziethen,,DE,13.68333,53.883331,"Ziethen,DE"
2804268.0,Ziesendorf,,DE,12.03333,54.0,"Ziesendorf,DE"
2804279.0,Ziesar,,DE,12.28333,52.26667,"Ziesar,DE"
2804282.0,Zierzow,,DE,11.68333,53.283329,"Zierzow,DE"
2804283.0,Ziertheim,,DE,10.38333,48.650002,"Ziertheim,DE"
2804285.0,Zierow,,DE,11.36667,53.933331,"Zierow,DE"
2804297.0,Zierenberg,,DE,9.30164,51.36948,"Zierenberg,DE"
2804303.0,Ziepel,,DE,11.86667,52.150002,"Ziepel,DE"
2804313.0,Ziemetshausen,,DE,10.53503,48.292439,"Ziemetshausen,DE"
2804315.0,Ziemendorf,,DE,11.48333,52.916672,"Ziemendorf,DE"
2804316.0,Zielow,,DE,12.68921,53.354912,"Zielow,DE"
2804318.0,Zielitz,,DE,11.67572,52.289581,"Zielitz,DE"
2804337.0,Zieglhof,,DE,11.96754,49.06813,"Zieglhof,DE"
2804368.0,Ziegenrück,,DE,11.65,50.616669,"Ziegenrück,DE"
2804391.0,Ziegenhain,,DE,7.53333,50.683331,"Ziegenhain,DE"
2804394.0,Ziegenhagen,,DE,9.75,51.366669,"Ziegenhagen,DE"
2804399.0,Ziegendorf,,DE,11.81667,53.283329,"Ziegendorf,DE"
2804401.0,Ziegenburg,,DE,11.65,50.116669,"Ziegenburg,DE"
2804405.0,Ziegenberg,,DE,10.01667,52.033329,"Ziegenberg,DE"
2804461.0,Ziegelviehbig,,DE,14.76667,50.883331,"Ziegelviehbig,DE"
2804483.0,Ziegelrode,,DE,11.46667,51.549999,"Ziegelrode,DE"
2804524.0,Ziegelhof,,DE,7.71667,47.849998,"Ziegelhof,DE"
2804549.0,Ziegelheim,,DE,12.55,50.933331,"Ziegelheim,DE"
2804554.0,Ziegelhausen,,DE,8.74889,49.425282,"Ziegelhausen,DE"
2804560.0,Ziegelerden,,DE,11.30613,50.23172,"Ziegelerden,DE"
2804602.0,Ziegel,,DE,9.66522,50.510368,"Ziegel,DE"
2804616.0,Zickhusen,,DE,11.41394,53.758862,"Zickhusen,DE"
2804622.0,Zickeritz,,DE,11.73333,51.633331,"Zickeritz,DE"
2804628.0,Zichtau,,DE,11.3,52.599998,"Zichtau,DE"
2804630.0,Zichow,,DE,14.03847,53.18927,"Zichow,DE"
2804634.0,Zibberick,,DE,11.76667,52.366669,"Zibberick,DE"
2804642.0,Zeven,,DE,9.28333,53.299999,"Zeven,DE"
2804643.0,Zeuzleben,,DE,10.06667,49.98333,"Zeuzleben,DE"
2804646.0,Zeuthen,,DE,13.61667,52.366669,"Zeuthen,DE"
2804654.0,Zeulenroda,,DE,11.98333,50.650002,"Zeulenroda,DE"
2804664.0,Zeuchfeld,,DE,11.83333,51.23333,"Zeuchfeld,DE"
2804674.0,Zettlitz,,DE,12.83333,51.066669,"Zettlitz,DE"
2804684.0,Zettingen,,DE,7.2,50.23333,"Zettingen,DE"
2804686.0,Zettemin,,DE,12.83333,53.650002,"Zettemin,DE"
2804689.0,Zetta,,DE,13.33333,51.116669,"Zetta,DE"
2804692.0,Zethlingen,,DE,11.3,52.700001,"Zethlingen,DE"
2804697.0,Zetel,,DE,7.98333,53.416672,"Zetel,DE"
2804700.0,Zessau,,DE,11.91667,49.799999,"Zessau,DE"
2804715.0,Zerrenthin,,DE,14.08979,53.49366,"Zerrenthin,DE"
2804724.0,Zernitz,,DE,12.36667,52.883331,"Zernitz,DE"
2804727.0,Zernin,,DE,11.93333,53.799999,"Zernin,DE"
2804729.0,Zernien,,DE,10.88325,53.068451,"Zernien,DE"
2804732.0,Zernickow,,DE,14.37964,52.521858,"Zernickow,DE"
2804737.0,Zermüllen,,DE,6.91667,50.299999,"Zermüllen,DE"
2804745.0,Zerf,,DE,6.68333,49.599998,"Zerf,DE"
2804748.0,Zerbst,,DE,12.08333,51.966671,"Zerbst,DE"
2804751.0,Zeppernick,,DE,12.01667,52.116669,"Zeppernick,DE"
2804752.0,Zeppenheim,,DE,6.75771,51.3018,"Zeppenheim,DE"
2804756.0,Zepkow,,DE,12.49128,53.30175,"Zepkow,DE"
2804757.0,Zepfenhan,,DE,8.71409,48.19138,"Zepfenhan,DE"
2804759.0,Zepernick,,DE,13.54091,52.650871,"Zepernick,DE"
2804761.0,Zepelin,,DE,12.04599,53.834801,"Zepelin,DE"
2804764.0,Zenting,,DE,13.26667,48.799999,"Zenting,DE"
2804765.0,Zentendorf,,DE,15.03333,51.283329,"Zentendorf,DE"
2804766.0,Zentbechhofen,,DE,10.9,49.76667,"Zentbechhofen,DE"
2804768.0,Zens,,DE,11.71667,51.933331,"Zens,DE"
2804773.0,Zennern,,DE,9.3,51.099998,"Zennern,DE"
2804784.0,Zendscheid,,DE,6.6,50.099998,"Zendscheid,DE"
2804785.0,Zenching,,DE,12.83333,49.25,"Zenching,DE"
2804787.0,Zempin,,DE,13.96667,54.066669,"Zempin,DE"
2804788.0,Zemnick,,DE,12.85,51.866669,"Zemnick,DE"
2804790.0,Zemmin,,DE,13.2593,53.92223,"Zemmin,DE"
2804791.0,Zemmer,,DE,6.7,49.900002,"Zemmer,DE"
2804792.0,Zemitz,,DE,13.75,53.98333,"Zemitz,DE"
2804793.0,Zembschen,,DE,12.1,51.150002,"Zembschen,DE"
2804796.0,Zeltingen,,DE,7.01667,49.950001,"Zeltingen,DE"
2804803.0,Zell unter Aichelberg,,DE,9.57137,48.648819,"Zell unter Aichelberg,DE"
2804808.0,Zellingen,,DE,9.81722,49.897781,"Zellingen,DE"
2804810.0,Zell im Wiesental,,DE,7.85248,47.705551,"Zell im Wiesental,DE"
2804815.0,Mainhausen,,DE,8.98333,50.01667,"Mainhausen,DE"
2804860.0,Zellberg,,DE,10.53333,52.383331,"Zellberg,DE"
2804865.0,Zell am Main,,DE,9.86972,49.810001,"Zell am Main,DE"
2804867.0,Zella-Mehlis,,DE,10.65,50.650002,"Zella-Mehlis,DE"
2804876.0,Zella,,DE,10.11667,50.666672,"Zella,DE"
2804877.0,Zell,,DE,8.64917,49.674999,"Zell,DE"
2804880.0,Zell im Fichtelgebirge,,DE,11.82266,50.135319,"Zell im Fichtelgebirge,DE"
2804922.0,Zeitz,,DE,12.15,51.049999,"Zeitz,DE"
2804925.0,Zeitlofs,,DE,9.66667,50.26667,"Zeitlofs,DE"
2804932.0,Zeitlarn,,DE,12.4,49.333328,"Zeitlarn,DE"
2804939.0,Zeithain,,DE,13.33809,51.333561,"Zeithain,DE"
2804942.0,Zeitenbach,,DE,7.91667,50.883331,"Zeitenbach,DE"
2804951.0,Zeiskam,,DE,8.24722,49.23278,"Zeiskam,DE"
2804963.0,Zeisertsweiler,,DE,9.73333,47.583328,"Zeisertsweiler,DE"
2804979.0,Zeilsheim,,DE,8.5,50.099998,"Zeilsheim,DE"
2804993.0,Zeilern,,DE,11.92317,48.20763,"Zeilern,DE"
2805003.0,Zeilbach,,DE,9.15,50.633331,"Zeilbach,DE"
2805006.0,Zeilarn,,DE,12.83333,48.299999,"Zeilarn,DE"
2805008.0,Zeil,,DE,10.6,50.01667,"Zeil,DE"
2805028.0,Zehren,,DE,13.4,51.200001,"Zehren,DE"
2805038.0,Zehnruthenplan,,DE,13.28333,52.400002,"Zehnruthenplan,DE"
2805041.0,Zehnhausen bei Wallmerod,,DE,7.93333,50.466671,"Zehnhausen bei Wallmerod,DE"
2805042.0,Zehnhausen bei Rennerod,,DE,8.06667,50.650002,"Zehnhausen bei Rennerod,DE"
2805050.0,Zehna,,DE,12.15,53.716671,"Zehna,DE"
2805051.0,Zehmitz,,DE,12.11667,51.666672,"Zehmitz,DE"
2805053.0,Zehmigkau,,DE,12.08333,51.73333,"Zehmigkau,DE"
2805062.0,Zehlendorf,,DE,13.38778,52.783821,"Zehlendorf,DE"
2805075.0,Zehdenick,,DE,13.33165,52.978519,"Zehdenick,DE"
2805076.0,Zehbitz,,DE,12.13333,51.683331,"Zehbitz,DE"
2805086.0,Zeestow,,DE,12.95923,52.573009,"Zeestow,DE"
2805088.0,Zeesen,,DE,13.63333,52.26667,"Zeesen,DE"
2805092.0,Zedtlitz,,DE,12.51667,51.099998,"Zedtlitz,DE"
2805095.0,Zedlitz,,DE,12.03333,50.816669,"Zedlitz,DE"
2805103.0,Zeckern,,DE,10.93637,49.693951,"Zeckern,DE"
2805105.0,Zeckendorf,,DE,11.06667,49.950001,"Zeckendorf,DE"
2805106.0,Zeckenberg,,DE,11.93333,49.950001,"Zeckenberg,DE"
2805114.0,Zechlinerhütte,,DE,12.87357,53.15593,"Zechlinerhütte,DE"
2805119.0,Zechin,,DE,14.45251,52.608421,"Zechin,DE"
2805138.0,Zavelstein,,DE,8.68907,48.693958,"Zavelstein,DE"
2805169.0,Zauche,,DE,13.7,51.933331,"Zauche,DE"
2805176.0,Zaschwitz,,DE,11.81667,51.583328,"Zaschwitz,DE"
2805182.0,Zaschendorf,,DE,13.91391,51.017429,"Zaschendorf,DE"
2805193.0,Zarrentin,,DE,10.91667,53.549999,"Zarrentin,DE"
2805195.0,Zarrendorf,,DE,13.10094,54.236889,"Zarrendorf,DE"
2805198.0,Zarpen,,DE,10.51667,53.866669,"Zarpen,DE"
2805205.0,Zarnitz,,DE,13.73333,54.01667,"Zarnitz,DE"
2805208.0,Zarnewanz,,DE,12.49223,54.057831,"Zarnewanz,DE"
2805223.0,Zappendorf,,DE,11.8,51.5,"Zappendorf,DE"
2805228.0,Zapfendorf,,DE,10.93243,50.01783,"Zapfendorf,DE"
2805231.0,Zapel,,DE,11.66667,53.549999,"Zapel,DE"
2805261.0,Zangberg,,DE,12.43333,48.283329,"Zangberg,DE"
2805264.0,Zandt,,DE,12.73333,49.150002,"Zandt,DE"
2805278.0,Zaisertshofen,,DE,10.53333,48.116669,"Zaisertshofen,DE"
2805283.0,Zaisenhausen,,DE,8.81278,49.10667,"Zaisenhausen,DE"
2805297.0,Zahsow,,DE,14.26667,51.76667,"Zahsow,DE"
2805303.0,Zahrensdorf,,DE,11.66667,53.75,"Zahrensdorf,DE"
2805313.0,Zahna,,DE,12.78333,51.916672,"Zahna,DE"
2805320.0,Zahlbach,,DE,10.0,50.26667,"Zahlbach,DE"
2805329.0,Zadelsdorf,,DE,11.94081,50.666,"Zadelsdorf,DE"
2805330.0,Zadels,,DE,10.38333,47.900002,"Zadels,DE"
2805334.0,Zacking,,DE,12.31667,47.866669,"Zacking,DE"
2805346.0,Zachow,,DE,12.78333,52.48333,"Zachow,DE"
2805347.0,Zachersdorf,,DE,12.66667,49.0,"Zachersdorf,DE"
2805354.0,Zachenberg,,DE,13.0,48.966671,"Zachenberg,DE"
2805361.0,Zaberfeld,,DE,8.92694,49.05611,"Zaberfeld,DE"
2805365.0,Zabeltitz,,DE,13.5,51.349998,"Zabeltitz,DE"
2805370.0,Zabakuck,,DE,12.21667,52.450001,"Zabakuck,DE"
2805385.0,Xanten,,DE,6.45,51.666672,"Xanten,DE"
2805388.0,Wymeer,,DE,7.21667,53.133331,"Wymeer,DE"
2805396.0,Wyk auf Föhr,,DE,8.56702,54.691399,"Wyk auf Föhr,DE"
2805400.0,Wyhl,,DE,7.65,48.166672,"Wyhl,DE"
2805419.0,Wutöschingen,,DE,8.36667,47.666672,"Wutöschingen,DE"
2805448.0,Wustrow,,DE,13.15,53.48333,"Wustrow,DE"
2805463.0,Wüstheuterode,,DE,10.06667,51.316669,"Wüstheuterode,DE"
2805475.0,Wusterwitz,,DE,12.4,52.383331,"Wusterwitz,DE"
2805480.0,Wustermark,,DE,12.95,52.549999,"Wustermark,DE"
2805481.0,Wusterhusen,,DE,13.61667,54.116669,"Wusterhusen,DE"
2805483.0,Wusterhausen,,DE,12.46021,52.891201,"Wusterhausen,DE"
2805494.0,Wüstenselbitz,,DE,11.7,50.216671,"Wüstenselbitz,DE"
2805496.0,Wüstensachsen,,DE,10.00382,50.500381,"Wüstensachsen,DE"
2805497.0,Wüstenrot,,DE,9.46056,49.08083,"Wüstenrot,DE"
2805499.0,Wüstenmark,,DE,11.25,53.76667,"Wüstenmark,DE"
